Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-April-2016,357.45,368.00,354.20,363.55,361.825173467553478339,139075,5212,50320836.00,30177,21.70,13.80,6.10
25-April-2016,371.00,371.00,357.90,360.70,361.429520508376660889,51930,2242,18769035.00,9086,17.50,13.10,-10.30
22-April-2016,369.10,371.20,365.25,366.25,366.932344924066515713,69337,2475,25441988.00,19686,28.39,5.95,-2.85
21-April-2016,370.00,374.40,365.40,367.90,369.537784369088022511,105189,3758,38871310.00,21974,20.89,9.00,-2.10
20-April-2016,359.45,369.95,358.70,367.05,365.900890738934897463,137414,4463,50279905.00,24244,17.64,11.25,7.60
18-April-2016,366.25,369.00,357.25,359.45,361.119510558450488364,120709,3047,43590375.00,50817,42.10,11.75,-6.80
13-April-2016,369.95,372.00,362.00,368.55,366.423029248570024835,221857,5615,81293514.00,47867,21.58,10.00,-1.40
12-April-2016,352.25,367.95,349.75,366.55,360.293228623324631034,188839,4073,68037413.00,86737,45.93,18.20,14.30
11-April-2016,349.15,353.45,343.85,351.60,350.142014733566571823,116333,4331,40733071.00,18594,15.98,9.60,2.45
8-April-2016,344.00,349.50,337.00,348.10,345.031425710544558268,51932,1597,17918172.00,8973,17.28,12.50,4.10
7-April-2016,354.80,354.80,339.40,341.20,341.321184861134644711,64919,2020,22158230.00,19672,30.30,15.40,-13.60
6-April-2016,340.10,345.00,335.25,341.15,341.285154353728042575,55619,1684,18981939.00,8805,15.83,9.75,1.05
5-April-2016,344.00,348.30,338.10,340.30,342.050823399529485983,76087,2653,26025621.00,18834,24.75,10.20,-3.70
4-April-2016,349.00,351.65,346.00,348.00,348.010843125835074856,525402,3456,182845593.00,448625,85.39,5.65,-1.00
1-April-2016,351.10,355.95,346.75,347.65,349.469904508061203018,99799,3819,34876747.00,25848,25.90,9.20,-3.45
31-March-2016,362.70,362.70,352.55,356.35,355.959676947957056290,102646,2746,36537837.00,27794,27.08,10.15,-6.35
30-March-2016,354.75,360.60,350.90,359.75,358.399436936218024424,156643,3549,56140763.00,64824,41.38,9.70,5.00
29-March-2016,357.90,361.70,346.10,347.30,351.851757785553925073,159462,4647,56106985.00,28391,17.80,15.60,-10.60
28-March-2016,356.10,361.75,354.20,357.60,358.636599158704069977,71794,2346,25747956.00,15052,20.97,7.55,1.50
23-March-2016,362.20,364.00,355.15,356.10,358.299163537043359508,46864,1200,16791332.00,11250,24.01,8.85,-6.10
22-March-2016,363.00,367.00,358.40,361.75,362.275128898613263641,98721,2047,35764163.00,41104,41.64,8.60,-1.25
21-March-2016,365.50,367.90,360.05,362.05,362.471881517663204988,185074,4788,67084121.00,63516,34.32,7.85,-3.45
18-March-2016,354.00,365.80,352.40,364.15,361.880838535135706181,217713,6134,78786163.00,37607,17.27,13.40,10.15
17-March-2016,346.00,359.80,344.30,353.10,352.949152096983287200,228328,6252,80588174.00,27113,11.87,15.50,7.10
16-March-2016,340.55,344.50,332.50,339.40,337.710066162570888468,42320,1710,14291890.00,3872,9.15,12.00,-1.15
15-March-2016,342.95,347.00,336.85,340.25,340.719586467310210420,65678,2821,22377781.00,9832,14.97,10.15,-2.70
14-March-2016,341.00,349.00,340.25,343.00,344.734596604085818503,85809,3132,29581331.00,19771,23.04,8.75,2.00
11-March-2016,342.75,345.05,337.00,339.80,341.274168461354391002,66864,1976,22818956.00,15386,23.01,8.05,-2.95
10-March-2016,357.00,357.00,339.00,341.35,345.348415785722769925,134704,4207,46519813.00,43579,32.35,18.00,-15.65
9-March-2016,350.90,356.25,347.35,350.10,351.187415400085083343,77571,2676,27241959.00,12108,15.61,8.90,-0.80
8-March-2016,339.55,350.40,338.40,348.45,347.352807053715450013,82453,3070,28640281.00,13661,16.57,12.00,8.90
4-March-2016,337.95,343.75,332.00,340.00,339.079369968258857147,116883,3949,39632614.00,8522,7.29,11.75,2.05
3-March-2016,323.80,348.00,315.95,342.10,330.647647286626915265,338269,9699,111847849.00,92416,27.32,32.05,18.30
2-March-2016,321.10,329.35,318.60,323.50,325.767137604025546738,77505,2248,25248582.00,19734,25.46,10.75,2.40
1-March-2016,307.50,322.70,304.80,319.90,315.113538667172713096,121201,3904,38192076.00,11670,9.63,17.90,12.40
29-February-2016,305.00,313.00,290.65,304.55,300.910383074488079928,161744,5496,48670449.00,13509,8.35,22.35,-0.45
26-February-2016,309.00,309.70,298.00,303.60,303.472009813943978736,73365,2533,22264224.00,17067,23.26,11.70,-5.40
25-February-2016,315.25,315.50,302.60,304.95,306.829981799618235894,112635,3293,34559795.00,20293,18.02,12.90,-10.30
24-February-2016,315.85,319.80,310.90,314.25,315.185435027371200062,103028,3015,32472925.00,9081,8.81,8.90,-1.60
23-February-2016,333.00,333.00,316.00,317.30,318.003494526208946567,68965,2271,21931111.00,10202,14.79,17.00,-15.70
22-February-2016,330.00,330.00,318.40,321.80,322.843672988321011464,55998,1608,18078600.00,16550,29.55,11.60,-8.20
19-February-2016,321.90,328.00,319.50,326.00,323.885814292659212445,51425,1901,16655828.00,10052,19.55,8.50,4.10
18-February-2016,328.00,330.20,319.25,323.65,323.648389330900859811,59199,2083,19159661.00,7957,13.44,10.95,-4.35
17-February-2016,323.40,326.25,308.25,324.40,316.637915444674209603,127183,3720,40270960.00,11087,8.72,18.00,1.00
16-February-2016,334.00,338.85,320.70,322.30,326.116989215836288278,150313,2978,49019623.00,66740,44.40,18.15,-11.70
15-February-2016,325.70,336.15,325.70,334.90,333.256668444918644971,59984,1734,19990068.00,9997,16.67,10.45,9.20
12-February-2016,332.00,333.90,315.50,325.70,323.473057297673022543,126602,3894,40952336.00,22646,17.89,18.40,-6.30
11-February-2016,345.60,350.45,327.60,332.30,338.471471835251362810,82550,2688,27940820.00,11252,13.63,22.85,-13.30
10-February-2016,347.90,348.80,338.00,345.60,344.186330794364106739,97021,3033,33393302.00,9860,10.16,10.80,-2.30
9-February-2016,343.00,352.85,340.10,348.60,347.261557115831439417,315044,6821,109402670.00,36213,11.49,12.75,5.60
8-February-2016,342.00,355.25,336.65,343.50,348.218319546009993410,156303,4433,54427568.00,13973,8.94,18.60,1.50
5-February-2016,354.60,354.60,338.50,341.50,344.102091413795725910,131490,3714,45245984.00,36187,27.52,16.10,-13.10
4-February-2016,361.95,365.30,347.10,354.60,353.318341065172439654,93337,3016,32977674.00,21443,22.97,18.20,-7.35
3-February-2016,358.00,362.75,352.20,358.45,358.388059888492138069,79815,2736,28604743.00,4937,6.19,10.55,0.45
2-February-2016,364.00,368.30,359.70,361.70,363.893607571150363866,58538,1929,21301604.00,3268,5.58,8.60,-2.30
1-February-2016,368.00,373.00,358.00,366.75,367.000324606590925128,70855,2602,26003808.00,5350,7.55,15.00,-1.25
29-January-2016,359.10,372.50,359.10,367.10,368.246233593015853769,65978,2223,24296150.00,4350,6.59,13.40,8.00
28-January-2016,359.00,366.35,350.30,361.05,357.194384418538527153,70340,1799,25125053.00,14976,21.29,16.05,2.05
27-January-2016,358.00,362.90,350.60,358.25,357.239794984440783452,49167,1912,17564409.00,6849,13.93,12.30,0.25
25-January-2016,369.70,371.00,354.25,356.10,360.968803107550376304,107094,2840,38657593.00,21558,20.13,16.75,-13.60
22-January-2016,343.95,372.65,342.75,367.45,362.239428108793091310,170452,4231,61744435.00,30602,17.95,29.90,23.50
21-January-2016,339.50,349.50,337.00,340.25,343.184415781487101669,65900,1777,22615853.00,4056,6.15,12.50,0.75
20-January-2016,344.00,344.00,333.20,339.50,338.664676801208166521,70189,2555,23770535.00,4975,7.09,10.80,-4.50
19-January-2016,337.00,348.85,337.00,342.10,343.118512044988220989,52636,2048,18060386.00,8098,15.38,11.85,5.10
18-January-2016,336.15,351.20,329.45,338.45,342.053475116450110321,97896,2377,33485667.00,18290,18.68,21.75,2.30
15-January-2016,358.90,358.90,333.75,336.15,344.868420282432135801,136670,3013,47133167.00,42369,31.00,25.15,-22.75
14-January-2016,364.00,364.35,354.60,357.65,359.008637209040184861,70972,1841,25479561.00,19165,27.00,9.75,-6.35
13-January-2016,369.30,369.75,358.50,363.55,363.912367181509475298,73032,1645,26577248.00,13640,18.68,11.25,-5.75
12-January-2016,370.55,373.90,365.75,366.25,368.863904039635802603,46019,1583,16974748.00,12728,27.66,8.15,-4.30
11-January-2016,373.15,374.85,366.50,368.90,370.696682318052638082,97116,2176,36000579.00,21574,22.21,8.35,-4.25
8-January-2016,372.00,376.00,371.40,373.15,373.822046977339456448,53132,1317,19861913.00,13041,24.54,4.60,1.15
7-January-2016,369.70,374.80,367.00,370.20,371.739763560348874018,91609,2519,34054708.00,11102,12.12,7.80,0.50
6-January-2016,375.80,380.90,368.50,372.15,376.277428341030716223,136410,3301,51328004.00,23121,16.95,12.40,-3.65
5-January-2016,363.40,374.65,362.15,372.85,369.894622936422470124,95647,2417,35379311.00,14614,15.28,12.50,9.45
4-January-2016,370.80,374.00,358.75,359.90,366.281653281473211606,83301,1996,30511628.00,15584,18.71,15.25,-10.90
1-January-2016,377.00,377.00,367.55,369.80,372.736475606655555241,70798,1423,26388997.00,11935,16.86,9.45,-7.20
31-December-2015,367.40,377.90,364.65,375.40,373.975235206190099358,227460,5374,85064407.00,36129,15.88,13.25,8.00
30-December-2015,365.10,371.50,363.50,367.40,367.998484815921253411,93058,2520,34245203.00,8842,9.50,8.00,2.30
29-December-2015,363.65,369.95,362.85,366.00,366.234438208740544775,77867,1830,28517577.00,8387,10.77,7.10,2.35
28-December-2015,364.95,372.40,360.05,361.90,365.831224418822396404,112143,2665,41025411.00,9758,8.70,12.35,-3.05
24-December-2015,359.00,364.00,358.25,362.25,361.334722485319189240,79185,1565,28612290.00,7637,9.64,5.75,3.25
23-December-2015,339.00,360.00,339.00,358.25,354.420429932226285022,300559,5356,106524250.00,45246,15.05,21.00,19.25
22-December-2015,340.00,341.90,332.50,338.55,337.945177572018815881,87373,1639,29527284.00,12879,14.74,9.40,-1.45
21-December-2015,340.00,343.35,335.90,336.70,339.242174662338182838,49902,1353,16928863.00,12910,25.87,7.45,-3.30
18-December-2015,343.10,346.20,338.60,340.00,341.391275257594005084,67257,1865,22960953.00,12259,18.23,7.60,-3.10
17-December-2015,346.80,353.50,340.30,343.10,347.496926347710005438,121354,2950,42170142.00,16936,13.96,13.20,-3.70
16-December-2015,341.80,359.60,340.00,344.05,351.950955970791789627,152149,3782,53548986.00,15905,10.45,19.60,2.25
15-December-2015,338.90,343.50,337.50,339.50,340.760566513421325819,53944,1675,18381988.00,7483,13.87,6.00,0.60
14-December-2015,343.65,343.80,335.25,340.20,339.688460225332878115,46864,1219,15919160.00,5668,12.09,8.55,-3.45
11-December-2015,343.70,345.00,335.00,338.60,339.930497007155822919,66659,1515,22659427.00,7816,11.73,10.00,-5.10
10-December-2015,339.80,348.10,335.85,343.10,344.057946865037194473,117625,2609,40469816.00,22539,19.16,12.25,3.30
9-December-2015,339.50,344.00,333.80,336.85,337.524238943136128661,104460,2349,35257782.00,28775,27.55,10.20,-2.65
8-December-2015,355.30,357.25,337.35,339.50,346.736244892959939809,114303,2598,39632993.00,35273,30.86,19.90,-15.80
7-December-2015,356.00,362.00,353.50,357.55,357.111675782069277059,61983,1835,22134853.00,5570,8.99,8.50,1.55
4-December-2015,355.95,361.60,351.85,356.05,356.708709641851187313,99763,2306,35586331.00,6932,6.95,9.75,0.10
3-December-2015,360.00,364.00,356.70,357.70,360.017687112875938535,71521,1708,25748825.00,9673,13.52,7.30,-2.30
2-December-2015,361.00,364.75,359.05,360.40,361.265293575161389486,68313,1481,24679116.00,7178,10.51,5.70,-0.60
1-December-2015,367.95,368.30,356.75,358.70,362.067656201198744738,134474,3223,48688686.00,17939,13.34,11.55,-9.25
30-November-2015,370.50,370.50,361.30,365.25,366.098826671754268816,94347,2748,34540326.00,5611,5.95,9.20,-5.25
27-November-2015,365.00,369.50,361.10,367.55,364.983535074342356080,125904,2901,45952887.00,13962,11.09,8.40,2.55
26-November-2015,357.00,370.00,352.40,367.70,361.965135020500494839,176825,4577,64004485.00,23312,13.18,17.60,10.70
24-November-2015,361.00,364.00,354.30,355.85,357.065222035532613904,173193,4147,61841197.00,28307,16.34,9.70,-5.15
23-November-2015,350.00,369.00,344.00,358.45,353.854351830326007260,447352,9295,158297452.00,76792,17.17,25.00,8.45
20-November-2015,321.00,357.25,321.00,348.80,346.253410964667887237,879370,19462,304484862.00,72492,8.24,36.25,27.80
19-November-2015,307.10,320.00,304.05,316.90,313.287820237584084728,146727,3473,45967782.00,11709,7.98,15.95,9.80
18-November-2015,308.00,314.50,302.40,309.45,309.636370324051936587,135935,2722,42090420.00,30807,22.66,12.10,1.45
17-November-2015,294.65,308.35,293.30,306.55,303.140310253118891210,119193,2902,36132203.00,20164,16.92,15.05,11.90
16-November-2015,284.00,295.85,277.00,294.65,288.536173001310615989,129710,2705,37426027.00,43235,33.33,18.85,10.65
13-November-2015,281.05,283.50,279.00,281.65,281.819333728819843535,107884,848,30403797.00,78340,72.62,4.50,0.60
11-November-2015,281.00,285.35,279.05,281.05,281.324009733336678122,39863,715,11214419.00,20657,51.82,6.30,0.05
10-November-2015,284.00,284.40,276.45,281.15,279.755798382345064009,56007,1261,15668283.00,10839,19.35,7.95,-2.85
9-November-2015,288.65,289.00,281.45,283.90,284.330448970612499312,54547,1251,15509373.00,15293,28.04,7.55,-4.75
6-November-2015,294.65,295.75,285.55,288.65,289.148495791798483853,67012,1664,19376419.00,15131,22.58,10.20,-6.00
5-November-2015,303.00,304.20,293.00,295.20,301.220757588811349473,139284,1862,41955232.00,27713,19.90,11.20,-7.80
4-November-2015,299.50,306.20,297.80,301.55,303.106970991519941997,140683,3371,42641998.00,20161,14.33,8.40,2.05
3-November-2015,312.00,312.00,301.75,307.45,306.639783403411146739,80149,2004,24576872.00,7148,8.92,10.25,-4.55
2-November-2015,312.90,312.90,300.10,310.00,306.273878487890948269,64043,1771,19614698.00,10549,16.47,12.80,-2.90
30-October-2015,315.00,317.00,306.50,308.70,310.526489885680013085,55021,1557,17085478.00,9135,16.60,10.50,-6.30
29-October-2015,320.00,324.00,306.00,313.25,311.454315169366715758,84875,2241,26434685.00,20092,23.67,18.00,-6.75
28-October-2015,324.00,324.00,315.75,317.60,319.021669213749686366,43841,1243,13986229.00,7390,16.86,8.25,-6.40
27-October-2015,327.00,330.90,316.65,320.75,324.076103644566218673,42337,1449,13720410.00,5918,13.98,14.25,-6.25
26-October-2015,325.00,329.75,323.60,328.10,327.376317277540739217,38906,937,12736903.00,6028,15.49,6.15,3.10
23-October-2015,323.00,329.50,323.00,326.00,326.254921354820032809,41452,1418,13523919.00,9422,22.73,6.50,3.00
21-October-2015,326.20,327.15,316.45,319.25,321.131898556609693971,27089,909,8699142.00,4754,17.55,10.70,-6.95
20-October-2015,325.00,328.55,324.55,326.10,326.607799941483228060,58103,1686,18976893.00,21666,37.29,4.00,1.10
19-October-2015,326.00,330.00,322.70,325.50,325.690186065711621080,65407,1982,21302418.00,25855,39.53,7.30,-0.50
16-October-2015,328.00,328.00,321.00,324.85,323.665398033618775769,34683,1057,11225687.00,12525,36.11,7.00,-3.15
15-October-2015,318.00,325.00,316.55,323.40,323.279222615640448421,88399,2545,28577560.00,32253,36.49,8.45,5.40
14-October-2015,314.95,321.50,313.90,316.55,317.847946023825420810,28457,1033,9044999.00,4024,14.14,7.60,1.60
13-October-2015,319.20,321.55,312.00,315.15,316.017274514568468488,45269,1354,14305786.00,8361,18.47,9.55,-4.05
12-October-2015,309.00,320.00,308.30,319.00,315.679058158284187043,45273,1295,14291738.00,10344,22.85,11.70,10.00
9-October-2015,307.45,312.20,307.40,311.25,309.893972036581076327,45488,971,14096457.00,9622,21.15,4.80,3.80
8-October-2015,311.60,314.00,304.00,305.25,307.509759281499660592,95755,1499,29445597.00,51464,53.75,10.00,-6.35
7-October-2015,309.00,315.60,307.30,313.15,312.268949771689497716,63510,1709,19832201.00,10762,16.95,8.30,4.15
6-October-2015,299.70,309.90,298.95,307.95,306.338700176713135676,61116,1846,18722196.00,13654,22.34,10.95,8.25
5-October-2015,295.00,299.55,292.45,298.50,296.087408850146077290,42101,1122,12465576.00,7184,17.06,7.10,3.50
1-October-2015,303.00,309.15,292.20,294.25,297.778894561283986445,113023,3972,33655864.00,27793,24.59,16.95,-8.75
30-September-2015,292.00,308.90,285.80,302.10,296.115791495286717987,62483,1701,18502203.00,10642,17.03,23.10,10.10
29-September-2015,290.00,293.10,284.80,290.75,289.583284349742836149,81660,2124,23647371.00,28417,34.80,8.30,0.75
28-September-2015,298.00,298.00,291.05,292.10,294.165364869015753214,45578,1079,13407469.00,15891,34.87,6.95,-5.90
24-September-2015,288.00,298.00,283.50,294.45,291.555571929135147525,61074,1667,17806465.00,11625,19.03,14.50,6.45
23-September-2015,289.75,289.75,285.25,287.25,287.247680629744166432,28456,811,8173920.00,7805,27.43,4.50,-2.50
22-September-2015,291.50,292.05,287.50,289.75,289.455009089072914562,79216,1691,22929468.00,35386,44.67,4.55,-1.75
21-September-2015,287.65,292.40,284.25,290.50,287.934505032296830404,33285,920,9583900.00,5235,15.73,8.15,2.85
18-September-2015,295.00,295.00,285.40,287.65,289.443477645727221279,70680,1801,20457865.00,16916,23.93,9.60,-7.35
16-September-2015,291.00,293.85,291.00,292.70,292.840702806228661836,24018,566,7033448.00,7120,29.64,2.85,1.70
15-September-2015,290.20,292.25,288.00,290.05,290.205929018789144050,35925,767,10425648.00,12307,34.26,4.25,-0.15
14-September-2015,285.00,292.80,284.65,291.25,289.378118081180811808,27100,769,7842147.00,6308,23.28,8.15,6.25
11-September-2015,293.00,295.55,283.20,285.05,286.543855875235278300,148760,2866,42626264.00,58124,39.07,12.35,-7.95
10-September-2015,291.00,294.00,287.30,292.30,290.080794796146873778,56266,1748,16321686.00,11479,20.40,6.70,1.30
9-September-2015,297.85,298.05,291.45,293.90,293.839868718817410637,75563,1652,22203422.00,10093,13.36,6.60,-3.95
8-September-2015,276.50,296.95,274.55,295.05,290.287324620081643854,145755,4001,42310829.00,20081,13.78,22.40,18.55
7-September-2015,281.00,281.05,272.75,277.10,275.376452721260622771,92843,2663,25566776.00,33633,36.23,8.30,-3.90
4-September-2015,293.00,295.80,278.70,280.90,288.612348910616675648,129890,3819,37487858.00,38235,29.44,17.10,-12.10
3-September-2015,295.00,298.00,287.30,294.85,292.614431648507606108,67643,1992,19793318.00,13031,19.26,10.70,-0.15
2-September-2015,294.85,296.70,286.95,293.60,293.157072097686529195,133652,2580,39181029.00,73975,55.35,9.75,-1.25
1-September-2015,295.55,298.35,287.40,292.85,294.819143819143819143,160083,3175,47195533.00,68858,43.01,10.95,-2.70
31-August-2015,290.00,300.50,288.10,296.25,296.349747274322235682,119695,3115,35471583.00,35043,29.28,12.40,6.25
28-August-2015,287.60,293.25,283.25,289.80,290.275426320039959480,214217,4243,62181931.00,74810,34.92,10.00,2.20
27-August-2015,287.00,288.45,278.65,280.90,283.359532008580783561,70856,1723,20077723.00,26073,36.80,9.80,-6.10
26-August-2015,281.05,289.45,275.80,282.10,283.580260496149341661,56354,2007,15980882.00,11570,20.53,13.65,1.05
25-August-2015,275.00,283.50,260.25,281.05,272.678732581523090807,140727,3991,38373260.00,24197,17.19,23.25,6.05
24-August-2015,307.75,307.90,266.00,271.90,288.195206080386642000,199461,6882,57483704.00,55442,27.80,41.90,-35.85
21-August-2015,318.00,318.00,306.00,311.75,310.722570977279170547,74073,2427,23016153.00,16600,22.41,12.00,-6.25
20-August-2015,330.00,330.00,319.30,320.55,322.302876461785734079,90215,2929,29076554.00,23809,26.39,10.70,-9.45
19-August-2015,332.20,332.20,328.00,330.25,330.217276948395439050,68056,1654,22473267.00,22960,33.74,4.20,-1.95
18-August-2015,346.25,347.40,328.65,330.20,333.804599791670111274,120962,4711,40377672.00,46057,38.08,18.75,-16.05
17-August-2015,342.00,346.25,331.80,345.50,341.430331713737625495,71417,2107,24383930.00,20380,28.54,14.45,3.50
14-August-2015,336.00,338.85,327.25,338.15,334.254859379608032386,74598,1972,24934744.00,17242,23.11,11.60,2.15
13-August-2015,340.00,340.00,330.10,332.55,332.840941322796666085,131857,3149,43887408.00,58763,44.57,9.90,-7.45
12-August-2015,344.00,344.00,337.15,338.30,338.861838992347444522,378305,2740,128193128.00,310983,82.20,6.85,-5.70
11-August-2015,346.00,346.00,342.00,344.35,344.079585458134561605,91185,2136,31374897.00,38489,42.21,4.00,-1.65
10-August-2015,343.00,347.00,341.05,344.40,344.427854870371623908,147730,2348,50882327.00,89930,60.87,5.95,1.40
7-August-2015,344.90,346.40,340.55,341.70,342.347545423056334036,95271,2327,32615793.00,37407,39.26,5.85,-3.20
6-August-2015,345.90,345.90,342.20,343.05,343.356522738089376856,60933,2000,20921743.00,27510,45.15,3.70,-2.85
5-August-2015,345.00,347.05,341.85,344.80,343.952184362061580926,84052,1719,28909869.00,24323,28.94,5.20,-0.20
4-August-2015,354.00,355.00,343.30,345.10,345.191000380202625634,447130,6189,154345252.00,286751,64.13,11.70,-8.90
3-August-2015,356.40,356.40,349.00,354.05,352.731816466274869251,74188,1495,26168468.00,28079,37.85,7.40,-2.35
31-July-2015,350.00,356.60,349.55,355.45,353.891449436572036562,41354,1147,14634827.00,12742,30.81,7.05,5.45
30-July-2015,348.00,351.95,343.50,348.60,348.026884301488238118,58324,1614,20298320.00,8258,14.16,8.45,0.60
29-July-2015,352.00,355.60,346.25,348.15,349.076471668024276355,174326,3358,60853105.00,78757,45.18,9.35,-3.85
28-July-2015,355.00,356.00,349.80,351.95,351.805821699060133223,43836,1641,15421760.00,23047,52.58,6.20,-3.05
27-July-2015,362.00,362.10,351.70,354.10,354.185165866889213436,67102,2772,23766533.00,25050,37.33,10.40,-7.90
24-July-2015,358.00,364.00,357.40,361.05,360.703102071460260041,205121,3005,73987781.00,92962,45.32,6.60,3.05
23-July-2015,375.90,376.00,368.05,369.70,371.328207236065047103,211662,3886,78596071.00,50618,23.91,7.95,-6.20
22-July-2015,369.00,371.90,362.55,369.05,368.184704494261503807,27969,955,10297758.00,7441,26.60,9.35,0.05
21-July-2015,371.85,372.70,363.90,364.90,365.589194569752419679,47217,1278,17262025.00,20600,43.63,8.80,-6.95
20-July-2015,372.00,372.55,367.95,370.70,370.203909065705572497,28856,869,10682604.00,12288,42.58,4.60,-1.30
17-July-2015,374.00,374.00,371.00,371.90,372.450615566529874104,28754,650,10709445.00,8863,30.82,3.00,-2.10
16-July-2015,375.00,375.65,372.00,372.75,372.878974660013697289,20442,509,7622392.00,7313,35.77,3.65,-2.25
15-July-2015,375.00,375.40,369.95,374.15,372.970665427941005690,43055,1028,16058252.00,8134,18.89,5.45,-0.85
14-July-2015,375.00,376.90,369.75,373.65,373.201275315651215998,47204,1282,17616593.00,9555,20.24,7.15,-1.35
13-July-2015,362.00,375.00,362.00,373.35,371.164473211075152822,83430,1996,30966252.00,18003,21.58,13.00,11.35
10-July-2015,369.10,369.10,358.20,360.55,361.042024468071999704,81167,2907,29304698.00,24849,30.61,10.90,-8.55
9-July-2015,375.00,375.25,367.00,367.80,369.420561697801499555,39345,1035,14534852.00,13890,35.30,8.25,-7.20
8-July-2015,381.00,381.75,371.00,372.55,376.606155824795755813,68423,1885,25768523.00,19175,28.02,10.75,-8.45
7-July-2015,386.00,389.50,383.40,384.30,385.736283086899404645,35777,971,13800487.00,7830,21.89,6.10,-1.70
6-July-2015,385.50,387.45,381.50,386.00,384.152885875009632426,25954,674,9970304.00,5604,21.59,5.95,0.50
3-July-2015,387.40,389.85,383.70,385.40,386.462041226747109100,45747,1221,17679479.00,13615,29.76,6.15,-2.00
2-July-2015,391.00,395.00,386.00,387.40,391.050347533409013961,50211,1261,19635029.00,11786,23.47,9.00,-3.60
1-July-2015,394.30,401.00,389.10,390.50,393.985533250121350807,115368,2742,45453323.00,16310,14.14,11.90,-3.80
30-June-2015,396.15,400.10,389.05,392.05,393.879116987368669578,50826,1599,20019300.00,11410,22.45,11.05,-4.10
29-June-2015,399.70,399.70,393.00,397.15,396.919064748201438848,23352,1273,9268854.00,6082,26.04,6.70,-2.55
26-June-2015,408.00,408.75,398.55,399.80,401.730880382669161693,90313,2335,36281521.00,18516,20.50,10.20,-8.20
25-June-2015,398.00,418.00,391.65,412.50,404.981625175549400974,127457,3365,51617743.00,35419,27.79,26.35,14.50
24-June-2015,403.55,405.70,396.00,398.80,401.663853264642478716,27369,1029,10993138.00,5563,20.33,9.70,-4.75
23-June-2015,400.10,408.85,396.40,403.80,403.090654483217109636,70697,2136,28497300.00,7276,10.29,12.45,3.70
22-June-2015,402.30,403.20,394.60,401.60,399.560941787389726492,33893,1243,13542319.00,8230,24.28,8.60,-0.70
19-June-2015,401.00,402.45,392.20,395.25,397.910795965245181264,50065,1864,19921404.00,7510,15.00,10.25,-5.75
18-June-2015,400.00,403.80,397.55,399.15,400.925022487155641608,65593,1344,26297875.00,12469,19.01,6.25,-0.85
17-June-2015,397.80,403.35,395.70,400.05,397.312182051868674750,1075254,1817,427211513.00,1033578,96.12,7.65,2.25
16-June-2015,396.50,406.00,394.50,398.10,400.820804296992568240,86386,2924,34625306.00,27334,31.64,11.50,1.60
15-June-2015,397.60,399.80,392.00,398.00,396.196773044230671349,39294,1389,15568156.00,7580,19.29,7.80,0.40
12-June-2015,390.60,398.00,390.60,396.25,395.772570923664363028,31689,1344,12541637.00,7632,24.08,7.40,5.65
11-June-2015,394.60,400.00,392.95,395.20,396.058319262241849590,46194,1257,18295518.00,14277,30.91,7.05,0.60
10-June-2015,390.10,396.75,387.40,395.60,393.247863509977101733,97824,1954,38469079.00,36379,37.19,9.35,5.50
9-June-2015,388.00,393.50,378.30,391.25,386.106493544091251230,69084,1979,26673781.00,16644,24.09,15.20,3.25
8-June-2015,386.80,391.00,383.00,386.00,385.908804856315437736,35912,581,13858757.00,23618,65.77,8.00,-0.80
5-June-2015,375.00,388.55,373.55,386.80,384.361570554226053071,47219,1403,18149169.00,8153,17.27,15.00,11.80
4-June-2015,375.50,383.35,369.90,374.00,374.237278956010419263,116323,3165,43532403.00,80629,69.31,13.45,-1.50
3-June-2015,387.80,397.95,372.50,374.55,380.934702218762164266,41104,1294,15657940.00,6626,16.12,25.45,-13.25
2-June-2015,388.60,390.80,383.80,387.90,388.467272434866516564,24872,892,9661958.00,5050,20.30,7.00,-0.70
1-June-2015,387.00,392.00,383.00,389.75,388.881228549239672320,39917,1480,15522972.00,5924,14.84,9.00,2.75
29-May-2015,381.65,396.70,376.20,389.90,389.177373856305345009,122301,3184,47596782.00,31214,25.52,20.50,8.25
28-May-2015,372.00,385.00,372.00,381.15,379.302519922463924186,92860,2381,35222032.00,12356,13.31,13.00,9.15
27-May-2015,387.50,388.95,371.00,381.15,378.481519897543990714,299836,6947,113482385.00,13441,4.48,17.95,-6.35
26-May-2015,388.15,395.50,385.70,388.30,391.533002876515307170,38936,1429,15244729.00,5677,14.58,9.80,0.15
25-May-2015,395.50,398.70,384.25,386.25,390.602351079461964507,35388,952,13822636.00,11371,32.13,14.45,-9.25
22-May-2015,394.50,399.20,392.80,396.15,395.585787327681056242,30902,895,12224392.00,5529,17.89,6.40,1.65
21-May-2015,392.00,395.00,386.50,392.20,390.588005286925872893,36316,1185,14184594.00,5368,14.78,8.50,0.20
20-May-2015,391.15,397.00,389.00,393.70,392.787975147986889095,40882,1324,16057958.00,4622,11.31,8.00,2.55
19-May-2015,392.00,394.95,386.00,390.45,390.428955898241823003,50905,1482,19874786.00,8134,15.98,8.95,-1.55
18-May-2015,380.00,394.20,380.00,392.80,389.457418723577085679,54167,1789,21095740.00,12031,22.21,14.20,12.80
